Domain Code	Domain	Reporter Country Code	Reporter Countries	Partner Country Code	Partner Countries	Element Code	Element	Item Code	Item	Year Code	Year	Unit	Value	Flag	Flag Description
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	388	Tomatoes	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	388	Tomatoes	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	388	Tomatoes	2013	2013	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	388	Tomatoes	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	388	Tomatoes	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	388	Tomatoes	2018	2018	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	388	Tomatoes	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	567	Watermelons	2017	2017	tonnes	59		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	567	Watermelons	2017	2017	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	276	Sudan	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	276	Sudan	5922	Export Value	574	Pineapples	2015	2015	1000 US$	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	572	Avocados	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	572	Avocados	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	572	Avocados	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	572	Avocados	2000	2000	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	486	Bananas	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	486	Bananas	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	486	Bananas	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	486	Bananas	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	486	Bananas	2003	2003	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	486	Bananas	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	486	Bananas	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	486	Bananas	2000	2000	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	486	Bananas	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	486	Bananas	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	249	Coconuts	2019	2019	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	249	Coconuts	2019	2019	1000 US$	15		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	490	Oranges	2013	2013	tonnes	24		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	490	Oranges	2014	2014	tonnes	301	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	490	Oranges	2013	2013	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	490	Oranges	2014	2014	1000 US$	113	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	600	Papayas	2003	2003	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	600	Papayas	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	12		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	5		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	2003	2003	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	2005	2005	tonnes	5		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	2012	2012	tonnes	19		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	8		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	2000	2000	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	2001	2001	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	2005	2005	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	2012	2012	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	2018	2018	1000 US$	9		Official data
TM	Detailed trade matrix	81	Ghana	210	Sweden	5922	Export Value	574	Pineapples	2019	2019	1000 US$	62		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5610	Import Quantity	515	Apples	2001	2001	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5610	Import Quantity	515	Apples	2002	2002	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5622	Import Value	515	Apples	2001	2001	1000 US$	26		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5622	Import Value	515	Apples	2002	2002	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	572	Avocados	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	572	Avocados	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	572	Avocados	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	572	Avocados	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	572	Avocados	2003	2003	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	572	Avocados	2014	2014	tonnes	0	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	572	Avocados	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	572	Avocados	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	572	Avocados	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	572	Avocados	2000	2000	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	572	Avocados	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	572	Avocados	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	572	Avocados	2014	2014	1000 US$	0	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	572	Avocados	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	1998	1998	tonnes	6		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	1999	1999	tonnes	6		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2000	2000	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2001	2001	tonnes	4		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2003	2003	tonnes	7		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2013	2013	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2014	2014	tonnes	3	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2015	2015	tonnes	2	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	486	Bananas	2019	2019	tonnes	15		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	1998	1998	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	1999	1999	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2000	2000	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2001	2001	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2003	2003	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2014	2014	1000 US$	4	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2015	2015	1000 US$	3	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2017	2017	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2018	2018	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	486	Bananas	2019	2019	1000 US$	116		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2008	2008	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2012	2012	tonnes	15		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2013	2013	tonnes	76		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2014	2014	tonnes	55	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2015	2015	tonnes	55	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2018	2018	tonnes	4		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	249	Coconuts	2019	2019	tonnes	12		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2008	2008	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2012	2012	1000 US$	22		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2013	2013	1000 US$	46		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2014	2014	1000 US$	266	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2015	2015	1000 US$	410	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2018	2018	1000 US$	35		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	249	Coconuts	2019	2019	1000 US$	147		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5610	Import Quantity	560	Grapes	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5610	Import Quantity	560	Grapes	2002	2002	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5610	Import Quantity	560	Grapes	2003	2003	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5622	Import Value	560	Grapes	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5622	Import Value	560	Grapes	2002	2002	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5622	Import Value	560	Grapes	2003	2003	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5610	Import Quantity	490	Oranges	2016	2016	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5622	Import Value	490	Oranges	2016	2016	1000 US$	9		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	490	Oranges	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	490	Oranges	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	490	Oranges	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	490	Oranges	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	1998	1998	tonnes	30		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	1999	1999	tonnes	38		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2000	2000	tonnes	43		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2001	2001	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2003	2003	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2007	2007	tonnes	36		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2008	2008	tonnes	11		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2009	2009	tonnes	4		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2014	2014	tonnes	2	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2015	2015	tonnes	3	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2017	2017	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2018	2018	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	600	Papayas	2019	2019	tonnes	4		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	1998	1998	1000 US$	23		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	1999	1999	1000 US$	23		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2000	2000	1000 US$	41		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2001	2001	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2007	2007	1000 US$	11		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2008	2008	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2009	2009	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2014	2014	1000 US$	9	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2015	2015	1000 US$	16	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2017	2017	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2018	2018	1000 US$	19		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5922	Export Value	600	Papayas	2019	2019	1000 US$	43		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	4216		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	3925		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	4274		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	1981		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2003	2003	tonnes	5680		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2005	2005	tonnes	1559		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2007	2007	tonnes	1059		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2008	2008	tonnes	4547		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2009	2009	tonnes	6173		Official data
TM	Detailed trade matrix	81	Ghana	211	Switzerland	5910	Export Quantity	574	Pineapples	2010	2010	tonnes	2810		Official data
